id,date,content,url,likes,retweets,reply_count,hashtags,media_type,media_url,media_path
s1443183788125794307,2021-09-29 12:00:02+00:00,"For 50 years, you’ve made every day worth it. As a thank you, bring your clean reusable cup into our café 9/29/21 and get a free hot Pike Place® Roast brewed coffee. 🎉☕  

Participating US &amp; CA stores, limit one per customer. https://t.co/5tYaASZZ0f #NationalCoffeeDay https://t.co/pL3z92kslq",https://twitter.com/Starbucks/status/1443183788125794307,947,239,125,['NationalCoffeeDay'],photo,https://pbs.twimg.com/media/FAZ5K35UcAI7M26?format=jpg&name=large,Starbucks_media/s1443183788125794307.jpg
s1441054749755912194,2021-09-23 15:00:00+00:00,"Friends who Pumpkin Spice together, stay together. 🧡 #PumpkinSpiceLatte https://t.co/1RO59voQ1C",https://twitter.com/Starbucks/status/1441054749755912194,1217,155,50,['PumpkinSpiceLatte'],photo,https://pbs.twimg.com/media/E_7Qi-FVIAMrKFn?format=jpg&name=large,Starbucks_media/s1441054749755912194.jpg
s1438518050370715664,2021-09-16 15:00:04+00:00,Crisp to the spiced apple drizzled core. 🍎 New Apple Crisp Macchiato 🍎 https://t.co/lSkgpu3rMc,https://twitter.com/Starbucks/status/1438518050370715664,1500,172,123,,photo,https://pbs.twimg.com/media/E_WrpPNUUAANW-h?format=jpg&name=large,Starbucks_media/s1438518050370715664.jpg
s1438155652065542152,2021-09-15 15:00:01+00:00,"Put a little spice in your life… and whipped cream, too. 🎃 Pumpkin Spice Latte 🎃 https://t.co/yW4CEeSuLH",https://twitter.com/Starbucks/status/1438155652065542152,810,106,36,,gif,https://video.twimg.com/tweet_video/E_SLXZbUUAEYyNv.mp4,Starbucks_media/s1438155652065542152.gif
s1437430874946129924,2021-09-13 15:00:01+00:00,Love at first sip. 🧡 Pumpkin Cream Cold Brew 🧡 https://t.co/vRh82GpaDI,https://twitter.com/Starbucks/status/1437430874946129924,2306,231,78,,photo,https://pbs.twimg.com/media/E-9ZCllVgAAV3xS?format=jpg&name=large,Starbucks_media/s1437430874946129924.jpg
s1435256554744389634,2021-09-07 15:00:03+00:00,"Our newest fall flavor, a slice of crisp you can sip. Introducing Apple Crisp Macchiato 🍎 (US &amp; Canada) https://t.co/r40N2uNsmR",https://twitter.com/Starbucks/status/1435256554744389634,3989,274,340,,photo,https://pbs.twimg.com/media/E-Xv-L9UcAQURa2?format=jpg&name=large,Starbucks_media/s1435256554744389634.jpg
s1432357446538776577,2021-08-30 15:00:01+00:00,A picture worth a thousand pumpkin spice sips. 🎃 https://t.co/5v7N89p2VN,https://twitter.com/Starbucks/status/1432357446538776577,2991,346,110,,photo,https://pbs.twimg.com/media/E90ITYHVkAULpfG?format=jpg&name=large,Starbucks_media/s1432357446538776577.jpg
s1429790673268531201,2021-08-23 13:00:35+00:00,"Introducing the Pumpkin Love O’ Meter, a quiz that separates the pumpkin likers from the pumpkin lovers. Find out where you fall. https://t.co/aImt4ouAMN https://t.co/ghM41CkANe",https://twitter.com/Starbucks/status/1429790673268531201,1057,140,80,,video,https://video.twimg.com/ext_tw_video/1429788302970871821/pu/vid/720x720/C6KOpTuw8GcIjNpO.mp4?tag=12,Starbucks_media/s1429790673268531201.mp4
s1427646407926767627,2021-08-17 15:00:02+00:00,Strawberry state of mind. 🍓 Strawberry Acai Starbucks Refreshers® Drink https://t.co/1e20bonQp7,https://twitter.com/Starbucks/status/1427646407926767627,1736,212,106,,photo,https://pbs.twimg.com/media/E8sa3uiVUAcZ3Ob?format=jpg&name=large,Starbucks_media/s1427646407926767627.jpg
s1424747308818784257,2021-08-09 15:00:03+00:00,Star of summer. Sparkles Kiwi Starfruit Starbucks Refreshers® Drink https://t.co/0dDZ8Ep9Mt,https://twitter.com/Starbucks/status/1424747308818784257,629,79,63,,video,https://video.twimg.com/ext_tw_video/1423667533769449480/pu/vid/720x720/tBnF5f_vCDpnmurN.mp4?tag=12,Starbucks_media/s1424747308818784257.mp4
s1423297746744889345,2021-08-05 15:00:01+00:00,Mesmer-iced. 😍 Vanilla Sweet Cream Cold Brew https://t.co/Xlf3Th3Kbb,https://twitter.com/Starbucks/status/1423297746744889345,1440,180,83,,video,https://video.twimg.com/ext_tw_video/1423057534034710534/pu/vid/320x320/mE9wXNe_fj2tdBz4.mp4?tag=12,Starbucks_media/s1423297746744889345.mp4
s1419673872354275328,2021-07-26 15:00:02+00:00,Caramel forever. 😋 Caramel Ribbon Crunch Frappuccino® Drink https://t.co/2895u5CAua,https://twitter.com/Starbucks/status/1419673872354275328,1252,173,114,,video,https://video.twimg.com/ext_tw_video/1419667416821338114/pu/pl/3npfAHyJgAJfEeJ9.m3u8?tag=12&container=fmp4,Starbucks_media/s1419673872354275328.mp4
s1418588085420396544,2021-07-23 15:05:30+00:00,100% of our U.S. company-owned stores are now donating food to local food banks through our FoodShare program with @FeedingAmerica. Learn more about our commitment to help our communities fight hunger: https://t.co/wcIfQuUXFT https://t.co/dIloIEattO,https://twitter.com/Starbucks/status/1418588085420396544,393,56,44,,photo,https://pbs.twimg.com/media/E6_WSDKUcAAmlgA?format=jpg&name=large,Starbucks_media/s1418588085420396544.jpg
s1417137161954947072,2021-07-19 15:00:03+00:00,"Peace, love &amp; Dragon Drink.✌️ https://t.co/WPCFI2vHY2",https://twitter.com/Starbucks/status/1417137161954947072,1538,143,81,,photo,https://pbs.twimg.com/media/E6qqCPzUcAQWp09?format=jpg&name=large,Starbucks_media/s1417137161954947072.jpg
s1414600444140154889,2021-07-12 15:00:02+00:00,Summer’s perfect matcha. 🌴 Iced Matcha Tea Latte https://t.co/zaUtjuOxfa,https://twitter.com/Starbucks/status/1414600444140154889,1350,139,103,,photo,https://pbs.twimg.com/media/E6DsIgHVgAIL7sc?format=jpg&name=large,Starbucks_media/s1414600444140154889.jpg
s1413150890379333632,2021-07-08 15:00:01+00:00,Caramel mmmood. 😋 Caramel Ribbon Crunch Frappuccino® Drink https://t.co/ngi84wst9q,https://twitter.com/Starbucks/status/1413150890379333632,1384,150,107,,photo,https://pbs.twimg.com/media/E5vAhwdUYAEJR6W?format=jpg&name=large,Starbucks_media/s1413150890379333632.jpg
s1410251795117469696,2021-06-30 15:00:03+00:00,Ultimate ahhhh. 🥭 Mango Dragonfruit Starbucks Refreshers® Drink https://t.co/43Bx7csHj2,https://twitter.com/Starbucks/status/1410251795117469696,965,108,60,,photo,https://pbs.twimg.com/media/E5F0ISwVoAEaehA?format=jpg&name=large,Starbucks_media/s1410251795117469696.jpg
s1409527006962675714,2021-06-28 15:00:00+00:00,Dip. Sip. Repeat. 🏖 Strawberry Acai Starbucks Refreshers® Drink https://t.co/qxRXluBc8R,https://twitter.com/Starbucks/status/1409527006962675714,912,109,93,,photo,https://pbs.twimg.com/media/E4wfxBbVkAQg5Z4?format=jpg&name=large,Starbucks_media/s1409527006962675714.jpg
s1407352689365860361,2021-06-22 15:00:03+00:00,"A wave of refreshment. What’s your go-to? 
💞 Dragon Drink⁣ 
💚 Star Drink 
💖 Pink Drink⁣ https://t.co/Wzv6SAF6pB",https://twitter.com/Starbucks/status/1407352689365860361,1214,130,160,,photo,https://pbs.twimg.com/media/E4eAM7yVcAIOMvA?format=jpg&name=large,Starbucks_media/s1407352689365860361.jpg
s1406990303395926017,2021-06-21 15:00:03+00:00,Paradise is pink. 💖 #PinkDrink https://t.co/YkiIR2AglF,https://twitter.com/Starbucks/status/1406990303395926017,1132,95,32,['PinkDrink'],photo,https://pbs.twimg.com/media/E4HwnGhUUAI7bgt?format=jpg&name=large,Starbucks_media/s1406990303395926017.jpg
s1405540744836763652,2021-06-17 15:00:01+00:00,Find your favorite color to reveal your Summer 2021 motto. Get ready to seize the season! ☀️ https://t.co/ugQ7zM4BMh,https://twitter.com/Starbucks/status/1405540744836763652,553,60,47,,photo,https://pbs.twimg.com/media/E4EEnPIVEAQYWCs?format=jpg&name=large,Starbucks_media/s1405540744836763652.jpg
s1404815964672118785,2021-06-15 15:00:00+00:00,"The Starbucks Foundation has awarded a new round of Neighborhood Grants to more than 1,000 nonprofit organizations with local impact, each nominated by our local partners (employees). To learn more, visit https://t.co/WvkR6j3yL9. https://t.co/5Wc6Kn3GI1",https://twitter.com/Starbucks/status/1404815964672118785,265,26,35,,photo,https://pbs.twimg.com/media/E34PSXbVoAAWmRU?format=jpg&name=large,Starbucks_media/s1404815964672118785.jpg
s1402279247033548815,2021-06-08 15:00:00+00:00,Star Drink gets summer rolling. 🥝🥥 https://t.co/uoSNZrLmcc,https://twitter.com/Starbucks/status/1402279247033548815,611,77,38,,video,https://video.twimg.com/ext_tw_video/1402072335365009414/pu/pl/B2kqE280JntQV5bp.m3u8?tag=12&container=fmp4,Starbucks_media/s1402279247033548815.mp4
s1401916873671811074,2021-06-07 15:00:03+00:00,"This month during Pride, take a moment to learn more about being an ally to the LGBTQ+ community from our partners at the Human Rights Campaign (@HRC). https://t.co/5NOdsrfTnE https://t.co/yXJLeAKxos",https://twitter.com/Starbucks/status/1401916873671811074,563,71,26,,photo,https://pbs.twimg.com/media/E3Eyd0KVUAEFe3r?format=jpg&name=large,Starbucks_media/s1401916873671811074.jpg
s1399742532590858244,2021-06-01 15:00:00+00:00,A sippable summer oasis. 🌊 Mango Dragonfruit Starbucks Refreshers® Drink https://t.co/rzGBUUO1vJ,https://twitter.com/Starbucks/status/1399742532590858244,978,112,58,,video,https://video.twimg.com/ext_tw_video/1399619223530270720/pu/vid/720x720/ouW-8WHiHluOXwNj.mp4?tag=12,Starbucks_media/s1399742532590858244.mp4
s1398655374673301505,2021-05-29 15:00:01+00:00,"Cool down with your crew with Starbucks Refreshers® Drinks. 😎  
🍓 Strawberry Acai
🥭 Mango Dragonfruit
🥝 Kiwi Starfruit https://t.co/y8yAybA7cY",https://twitter.com/Starbucks/status/1398655374673301505,1021,124,175,,video,https://video.twimg.com/ext_tw_video/1398069444518182917/pu/pl/M73L4Zmi7vYxGdJl.m3u8?tag=12,Starbucks_media/s1398655374673301505.mp4
s1397568209402810369,2021-05-26 15:00:01+00:00,Friendships and fresh sips. Mango Dragonfruit Starbucks Refreshers® Drink and Dragon Drink. 💕 https://t.co/MPkdcc0YKp,https://twitter.com/Starbucks/status/1397568209402810369,1081,97,51,,photo,https://pbs.twimg.com/media/E2RbOZnVIAAhJMF?format=jpg&name=large,Starbucks_media/s1397568209402810369.jpg
s1395393889134170113,2021-05-20 15:00:02+00:00,Refresh. Relax. Repeat. ⭐ Kiwi Starfruit Starbucks Refreshers® Drink https://t.co/h0UYPGOa96,https://twitter.com/Starbucks/status/1395393889134170113,1045,121,55,,video,https://video.twimg.com/ext_tw_video/1395164563805335552/pu/vid/540x540/ZsFUEe7-VHNZacVg.mp4?tag=12,Starbucks_media/s1395393889134170113.mp4
s1394669113381855237,2021-05-18 15:00:02+00:00,"This Military Appreciation Month, we continue to support the mental health and well-being of the military community. For every Starbucks Military eGift Card sold in May, we’ll give $5 (divided evenly) to @BlueStarFamily and @OpGratitude. Send an eGift: https://t.co/An2bCtGJPY https://t.co/v5FtEJMT8u",https://twitter.com/Starbucks/status/1394669113381855237,365,56,29,,photo,https://pbs.twimg.com/media/E1pbDY8UYAYjXTg?format=jpg&name=large,Starbucks_media/s1394669113381855237.jpg
s1393581945054011395,2021-05-15 15:00:01+00:00,Brake for coffee breaks. 🚲🌴 #ColdBrew https://t.co/J4QxRA7F2l,https://twitter.com/Starbucks/status/1393581945054011395,852,94,80,['ColdBrew'],photo,https://pbs.twimg.com/media/E1Y_ABXVoAEi8CU?format=jpg&name=large,Starbucks_media/s1393581945054011395.jpg
s1393219557951684618,2021-05-14 15:00:02+00:00,How to Chill A.S.A.P. (As Summer As Possible) with the Mango Dragonfruit Starbucks Refreshers® Drink. 😎 (US + Canada) https://t.co/rHEaMnsuET,https://twitter.com/Starbucks/status/1393219557951684618,539,50,41,,video,https://video.twimg.com/ext_tw_video/1392993014348279809/pu/vid/540x540/HYSDkwNDBiTxPfbT.mp4?tag=12,Starbucks_media/s1393219557951684618.mp4
s1392857174716686338,2021-05-13 15:00:03+00:00,How to Stay Cool A.S.A.P. (As Summer As Possible) with the Iced Guava Passionfruit Drink. 🕶️ https://t.co/cOPPauWtsu,https://twitter.com/Starbucks/status/1392857174716686338,506,47,36,,video,https://video.twimg.com/ext_tw_video/1392636950029295618/pu/vid/720x720/fcxKWR-BNPe1M8ZL.mp4?tag=12,Starbucks_media/s1392857174716686338.mp4
s1392494784216961038,2021-05-12 15:00:02+00:00,How to Sip A.S.A.P. (As Summer As Possible) with the all new Strawberry Funnel Cake Frappuccino® Drink. ☀️ (US + Canada) https://t.co/VzDZBhidz6,https://twitter.com/Starbucks/status/1392494784216961038,1394,123,145,,video,https://video.twimg.com/ext_tw_video/1392232268043722753/pu/vid/720x720/49qOViSCZlC3sVpc.mp4?tag=12,Starbucks_media/s1392494784216961038.mp4
s1392102792383266820,2021-05-11 13:02:24+00:00,Say hello to the new Strawberry Funnel Cake Frappuccino® Drink. Your summer just got summer-er. 🌤️🎢 (US + Canada) https://t.co/YMiYPUbtzq,https://twitter.com/Starbucks/status/1392102792383266820,3824,437,672,,photo,https://pbs.twimg.com/media/E1G9qMhUYAIJr3l?format=jpg&name=large,Starbucks_media/s1392102792383266820.jpg
s1390320450408882178,2021-05-06 15:00:00+00:00,"Fill your cup with Starbucks Reserve. Sip on notes of dried-fig, hazelnut and creamy milk chocolate. Brazil Isidro Pereira is now available at select U.S. Starbucks locations. https://t.co/4qW84aL2It",https://twitter.com/Starbucks/status/1390320450408882178,324,34,36,,photo,https://pbs.twimg.com/media/E0p61r9UUAA3iSP?format=jpg&name=large,Starbucks_media/s1390320450408882178.jpg
s1389958063977762818,2021-05-05 15:00:01+00:00,"Grads, you did it! 💚 Congrats to our 700+ partners (employees) who just graduated from @ASUOnline. And thank you, customers—with your support, partners can get 100% tuition coverage through the Starbucks College Achievement Plan. Read about our graduates: https://t.co/chupi0GKps https://t.co/7O5NXm522W",https://twitter.com/Starbucks/status/1389958063977762818,359,35,25,,video,https://video.twimg.com/ext_tw_video/1389950773086154753/pu/vid/320x320/tE_J5y8ksYF2uV_K.mp4?tag=12,Starbucks_media/s1389958063977762818.mp4
s1386696577293725702,2021-04-26 15:00:02+00:00,Spring serenity. 🌸 #IcedGuavaPassionfruit https://t.co/FdJEVGlE7p,https://twitter.com/Starbucks/status/1386696577293725702,916,107,123,['IcedGuavaPassionfruit'],video,https://video.twimg.com/amplify_video/1385743733937741825/vid/320x320/AVQeZAif4b5VXYOE.mp4?tag=14,Starbucks_media/s1386696577293725702.mp4
s1385624507893919753,2021-04-23 16:00:00+00:00,Your salty-sweet spring sidekick. 💐 #SaltedCaramelCreamColdBrew https://t.co/WIzMnMtL3T,https://twitter.com/Starbucks/status/1385624507893919753,691,72,55,['SaltedCaramelCreamColdBrew'],photo,https://pbs.twimg.com/media/EzngO7dVEAIGmJJ?format=jpg&name=large,Starbucks_media/s1385624507893919753.jpg
s1385247281813671939,2021-04-22 15:01:03+00:00,"Our future isn't disposable. 🌍  For this earth month, here's a sneak peek at the borrow and return cup system we're testing in five stores to reduce cup waste. https://t.co/7w5yHyg4ja",https://twitter.com/Starbucks/status/1385247281813671939,573,72,41,,gif,https://video.twimg.com/tweet_video/Ezlis8dUYAQo2Mi.mp4,Starbucks_media/s1385247281813671939.gif
s1384680708271087620,2021-04-21 01:29:41+00:00,"George Floyd should be alive today. We still have work to do to address systemic racism and ensure everyone has an equal chance to succeed and thrive.

Black lives matter, and we stand with our Black customers and partners. https://t.co/41WsOp2QIW https://t.co/7EDDxlRIsU",https://twitter.com/Starbucks/status/1384680708271087620,3411,431,300,,photo,https://pbs.twimg.com/media/EzdfG01UUAMElI0?format=jpg&name=large,Starbucks_media/s1384680708271087620.jpg
s1384193286357749763,2021-04-19 17:12:51+00:00,"Climate change is making it harder for farmers to grow coffee. One way we’re helping is by donating 100 million healthy coffee trees by 2025 — each tree is disease-resistant and produces more coffee cherries.

See more about how we’re supporting farmers: https://t.co/2aBrvCbdyJ https://t.co/Tbs8ttG8Gq",https://twitter.com/Starbucks/status/1384193286357749763,381,62,30,,video,https://video.twimg.com/amplify_video/1384192095183794176/pl/Nq3zJbySVqwYuwpz.m3u8?tag=14,Starbucks_media/s1384193286357749763.mp4
s1379856507060301827,2021-04-07 18:00:02+00:00,"Bliss is in the air. 🌸
#IcedGuavaPassionfruitDrink https://t.co/m1R7zdPJOX",https://twitter.com/Starbucks/status/1379856507060301827,1337,154,75,['IcedGuavaPassionfruitDrink'],video,https://video.twimg.com/ext_tw_video/1379555064088432647/pu/vid/320x320/xDl7VKcwFXOAIXUx.mp4?tag=12,Starbucks_media/s1379856507060301827.mp4
s1379220281303080964,2021-04-05 23:51:54+00:00,What is... a @Jeopardy clue we know? 💚 https://t.co/8nVwysL2Ea,https://twitter.com/Starbucks/status/1379220281303080964,1487,80,58,,photo,https://pbs.twimg.com/media/EyP4pATU4AEyhRl?format=jpg&name=large,Starbucks_media/s1379220281303080964.jpg
s1377999512262770695,2021-04-02 15:01:00+00:00,"Thank you for sharing the little things you're grateful for. 💚

✍: @lynzmckenzie8 (Instagram), @coffee_n_ink (Instagram), @HalfPintCarrie, @jessychamber (Instagram) https://t.co/L3uDt6csy5",https://twitter.com/Starbucks/status/1377999512262770695,243,26,25,,photo,https://pbs.twimg.com/media/Ex7LBuQUYAE0Sje?format=jpg&name=large,Starbucks_media/s1377999512262770695.jpg
s1377999512262770695,2021-04-02 15:01:00+00:00,"Thank you for sharing the little things you're grateful for. 💚

✍: @lynzmckenzie8 (Instagram), @coffee_n_ink (Instagram), @HalfPintCarrie, @jessychamber (Instagram) https://t.co/L3uDt6csy5",https://twitter.com/Starbucks/status/1377999512262770695,243,26,25,,photo,https://pbs.twimg.com/media/Ex7KNVcVIAIIf5k?format=jpg&name=large,Starbucks_media/s1377999512262770695.jpg
s1377999512262770695,2021-04-02 15:01:00+00:00,"Thank you for sharing the little things you're grateful for. 💚

✍: @lynzmckenzie8 (Instagram), @coffee_n_ink (Instagram), @HalfPintCarrie, @jessychamber (Instagram) https://t.co/L3uDt6csy5",https://twitter.com/Starbucks/status/1377999512262770695,243,26,25,,photo,https://pbs.twimg.com/media/Ex7KNVfVgAALWQl?format=jpg&name=large,Starbucks_media/s1377999512262770695.jpg
s1377999512262770695,2021-04-02 15:01:00+00:00,"Thank you for sharing the little things you're grateful for. 💚

✍: @lynzmckenzie8 (Instagram), @coffee_n_ink (Instagram), @HalfPintCarrie, @jessychamber (Instagram) https://t.co/L3uDt6csy5",https://twitter.com/Starbucks/status/1377999512262770695,243,26,25,,photo,https://pbs.twimg.com/media/Ex7KNWEUUAIjDoa?format=jpg&name=large,Starbucks_media/s1377999512262770695.jpg
s1377274737978642438,2021-03-31 15:01:00+00:00,"Say hello to Starbucks Odyssey Blend, a new whole bean coffee celebrating our commitment to people, coffee &amp; the planet. ☕🌱

Learn how this blend from West Java, Rwanda &amp; Peru envisions a more sustainable future for coffee farmers and their communities. https://t.co/CiRqnnSBki https://t.co/o1l84PKRZj",https://twitter.com/Starbucks/status/1377274737978642438,400,59,22,,photo,https://pbs.twimg.com/media/ExwldlmUYAgntdq?format=jpg&name=large,Starbucks_media/s1377274737978642438.jpg
s1376912103416557572,2021-03-30 15:00:01+00:00,The last year has taught us all to appreciate the little things. What are you grateful for? 🌷 https://t.co/zi29qxNOR5,https://twitter.com/Starbucks/status/1376912103416557572,894,120,89,,photo,https://pbs.twimg.com/media/ExroW2VVgAEu_nx?format=jpg&name=large,Starbucks_media/s1376912103416557572.jpg
